sale_id,date,customer_id,product_id,quantity,unit_price,revenue,cost,profit
372,2023-12-08,135,18,1,2436,2436,1857.3680943833988,578.6319056166012
373,2023-04-16,114,63,2,4683,9366,6249.239383621323,3116.760616378677
374,2022-04-29,264,33,3,2152,6456,4933.831743055237,1522.168256944763
375,2023-01-31,64,4,4,4890,19560,11936.102863577436,7623.897136422564
376,2023-06-16,491,87,4,3186,12744,7664.790392006229,5079.209607993771
377,2022-09-18,135,75,1,1703,1703,1060.3770546621424,642.6229453378576
378,2022-09-13,41,52,5,3437,17185,13314.741430321095,3870.2585696789047
379,2022-08-14,296,9,5,905,4525,3198.0182770189895,1326.9817229810105
380,2022-02-22,3,64,1,4407,4407,3167.840881488181,1239.159118511819
381,2023-05-15,401,30,2,4714,9428,7244.862631141358,2183.137368858642
382,2023-05-21,194,8,1,4579,4579,2793.781428348709,1785.2185716512909
383,2022-12-30,463,5,2,812,1624,1100.1323674316518,523.8676325683482
384,2022-10-07,110,76,3,662,1986,1447.035490773166,538.964509226834
385,2023-08-16,221,63,3,2028,6084,4142.814823989449,1941.185176010551
386,2023-12-15,370,1,1,4888,4888,2964.210484152954,1923.789515847046
387,2022-06-07,368,15,3,2065,6195,4523.519187515378,1671.4808124846222
388,2023-09-24,436,89,5,898,4490,3045.4783625263735,1444.5216374736265
389,2022-02-28,406,82,2,4086,8172,4934.595192278063,3237.404807721937
390,2023-12-28,4,38,4,1547,6188,3923.8335516093966,2264.1664483906034
391,2022-05-08,244,42,4,2442,9768,6285.868552384445,3482.131447615555
392,2023-12-22,390,46,3,3630,10890,7646.121295936369,3243.8787040636307
393,2022-04-25,166,53,2,3296,6592,4200.916669522437,2391.0833304775633
394,2022-07-28,26,26,5,739,3695,2484.0208543227955,1210.9791456772045
395,2023-06-10,395,61,4,2858,11432,8575.522201776681,2856.477798223319
396,2023-06-05,474,67,5,1171,5855,4458.839990394961,1396.1600096050388
397,2023-07-06,17,54,5,3119,15595,11837.893086914262,3757.1069130857377
398,2022-08-25,216,22,4,2961,11844,8752.912256040365,3091.087743959635
399,2022-10-08,92,26,4,3893,15572,11030.620272605189,4541.379727394811
400,2022-12-25,483,83,3,901,2703,1919.4707370852277,783.5292629147723
401,2022-07-20,31,60,2,2606,5212,4121.0111922319975,1090.9888077680025
402,2022-10-05,205,39,1,4648,4648,3604.8667863561614,1043.1332136438386
403,2022-08-23,419,36,2,1587,3174,2316.882959165772,857.1170408342282
404,2023-05-09,400,21,1,1642,1642,1139.0537395392148,502.9462604607852
405,2022-01-04,207,41,4,4881,19524,14561.274159467446,4962.725840532554
406,2023-10-28,107,48,5,2565,12825,7855.866277113501,4969.133722886499
407,2023-03-18,146,26,2,4408,8816,6955.13317235379,1860.8668276462104
408,2022-01-29,367,63,5,4755,23775,16868.740501600296,6906.259498399704
409,2022-04-19,101,77,2,4459,8918,6247.577054128098,2670.422945871902
410,2023-09-02,368,36,2,641,1282,843.7700495265844,438.22995047341556
411,2023-12-28,318,24,5,896,4480,2691.0369873131026,1788.9630126868974
412,2022-03-16,368,90,3,3127,9381,5743.5044776295035,3637.4955223704965
413,2022-05-26,241,21,4,2055,8220,5364.385904924662,2855.614095075338
414,2022-05-08,489,18,3,3008,9024,6391.782687711312,2632.217312288688
415,2022-02-11,411,15,3,4881,14643,9030.573315971478,5612.426684028522
416,2022-12-22,247,79,2,1528,3056,2427.7181878635156,628.2818121364844
417,2022-02-10,163,6,4,2676,10704,7302.184844072839,3401.815155927161
418,2022-02-03,372,43,2,1170,2340,1552.0365779664917,787.9634220335083
419,2022-01-17,173,31,1,2355,2355,1660.367542026272,694.6324579737279
420,2023-11-08,35,28,2,3929,7858,4816.932928062603,3041.0670719373966
421,2022-06-02,284,8,5,2578,12890,9926.461836472818,2963.5381635271824
422,2023-01-13,359,29,2,2506,5012,3468.581800335853,1543.4181996641469
423,2023-08-11,381,21,1,2188,2188,1390.839576044384,797.1604239556159
424,2023-08-22,358,81,2,4931,9862,6236.204988647007,3625.7950113529932
425,2023-09-21,393,88,1,1069,1069,718.5720408293452,350.42795917065484
426,2022-12-08,460,58,4,1646,6584,4705.404152566399,1878.5958474336012
427,2022-01-27,399,60,2,4274,8548,5841.542254732643,2706.4577452673566
428,2022-10-14,21,50,1,1364,1364,981.2063139184062,382.7936860815938
429,2023-10-08,308,100,4,4909,19636,14552.152199774218,5083.847800225782
430,2022-06-17,163,31,5,527,2635,1975.4535777533308,659.5464222466692
431,2023-09-02,490,47,3,1529,4587,3120.036630371777,1466.963369628223
432,2022-09-25,97,34,1,2496,2496,1855.5280531293029,640.4719468706971
433,2023-03-31,307,2,5,1841,9205,5783.509514257296,3421.4904857427036
434,2023-11-16,339,67,4,1748,6992,4912.713726476405,2079.286273523595
435,2023-02-05,55,94,5,2636,13180,8099.148793642876,5080.851206357124
436,2023-04-21,471,72,2,2587,5174,3357.000506230574,1816.999493769426
437,2023-12-03,333,52,3,1180,3540,2536.896176165892,1003.103823834108
438,2023-09-26,127,7,1,874,874,653.8255358327277,220.17446416727228
439,2023-07-12,428,76,4,3869,15476,9580.601541561486,5895.398458438514
440,2023-07-30,193,19,3,3545,10635,6821.437564017207,3813.5624359827934
441,2022-05-10,243,90,4,2837,11348,9060.012187695165,2287.9878123048347
442,2022-12-29,349,92,5,1305,6525,4355.643224685657,2169.3567753143434
443,2023-12-06,88,15,4,3539,14156,9297.776219717201,4858.2237802827985
444,2023-11-24,336,78,4,778,3112,1920.2640137572655,1191.7359862427345
445,2022-10-19,409,48,5,1905,9525,7038.6754679658825,2486.3245320341175
446,2023-01-06,215,14,5,1287,6435,4515.122105750389,1919.877894249611
447,2022-01-29,92,3,3,1832,5496,3470.77992493255,2025.2200750674501
448,2022-05-29,303,50,1,4872,4872,3539.89603881439,1332.10396118561
449,2022-10-23,464,93,5,3647,18235,12858.448023295823,5376.551976704177
450,2022-01-11,235,54,3,2845,8535,6085.361623798473,2449.6383762015266
451,2023-05-27,184,6,4,3949,15796,12620.545301755952,3175.454698244048
452,2023-11-07,38,49,4,932,3728,2258.1336499534036,1469.8663500465964
453,2022-04-23,139,23,2,1509,3018,2363.077196347235,654.9228036527652
454,2022-07-06,195,92,5,4349,21745,16708.382922121444,5036.617077878556
455,2022-08-15,15,78,3,816,2448,1672.1518469536131,775.8481530463869
456,2022-11-06,257,78,3,4716,14148,10981.525802255112,3166.4741977448884
457,2022-04-08,135,20,1,1865,1865,1360.9133434050727,504.08665659492726
458,2022-02-24,1,77,3,4899,14697,11432.368666391538,3264.6313336084622
459,2023-09-15,49,91,5,1435,7175,5158.438816047614,2016.5611839523863
460,2023-10-26,96,60,3,4018,12054,7753.492586150677,4300.507413849323
461,2023-02-10,201,99,2,4287,8574,6132.50442937198,2441.49557062802
462,2022-03-10,413,45,4,3268,13072,8311.34034098855,4760.65965901145
463,2022-11-08,26,61,4,995,3980,2500.0990304390853,1479.9009695609147
464,2022-10-16,343,56,3,4092,12276,8971.45113661348,3304.5488633865207
465,2023-07-02,429,2,3,2732,8196,6470.703669825131,1725.2963301748687
466,2022-05-28,235,45,3,4518,13554,9727.694900435541,3826.305099564459
467,2023-04-12,349,40,3,3435,10305,7823.118311576369,2481.881688423631
468,2022-09-01,244,24,2,4945,9890,6267.024710540584,3622.9752894594158
469,2023-05-06,358,29,5,2867,14335,10476.621119863697,3858.3788801363025
470,2023-05-22,481,67,2,3084,6168,4605.001008838048,1562.9989911619523
471,2022-12-31,327,68,2,1405,2810,1709.387360529071,1100.612639470929
472,2023-04-27,396,66,2,3727,7454,4617.252563848691,2836.7474361513086
473,2022-07-20,351,84,4,2327,9308,7039.790967191576,2268.209032808424
474,2022-06-03,416,54,2,4222,8444,5809.387596245317,2634.6124037546833
475,2023-03-26,374,53,3,3080,9240,6293.513693326327,2946.4863066736734
476,2023-05-16,404,79,2,2015,4030,3159.817895132978,870.1821048670222
477,2022-03-14,375,49,3,3503,10509,8390.313769626455,2118.686230373545
478,2023-12-14,51,32,5,611,3055,2300.0389520493477,754.9610479506523
479,2022-10-23,81,61,4,2172,8688,6590.010942255569,2097.989057744431
480,2022-01-17,36,42,5,2802,14010,8989.715435201239,5020.2845647987615
481,2023-10-03,67,1,5,2150,10750,6863.284701030997,3886.715298969003
482,2022-08-05,129,63,4,4895,19580,15588.353904654077,3991.6460953459227
483,2022-03-02,370,35,3,2974,8922,6593.521663854488,2328.478336145512
484,2023-09-08,155,51,3,4495,13485,9943.056325150405,3541.9436748495955
485,2022-02-11,245,71,3,2390,7170,4712.393550486082,2457.606449513918
486,2022-01-25,111,45,4,806,3224,2506.0018852525327,717.9981147474673
487,2022-02-08,168,77,2,620,1240,755.0212185041814,484.97878149581857
488,2022-05-11,481,65,1,3601,3601,2358.3599747258704,1242.6400252741296
489,2023-05-13,468,14,2,1777,3554,2260.444453160163,1293.555546839837
490,2022-08-17,142,93,2,1927,3854,2860.5128574361,993.4871425638999
491,2022-04-18,356,3,5,3602,18010,13382.690665388567,4627.309334611433
492,2022-06-21,197,24,1,1685,1685,1191.2045114109023,493.79548858909766
493,2023-03-11,471,65,3,1955,5865,3525.1694550017683,2339.8305449982317
494,2023-04-23,109,48,2,1679,3358,2601.614074189396,756.385925810604
495,2022-04-12,376,10,4,1846,7384,5841.611078006295,1542.3889219937046
496,2023-06-08,79,13,2,1128,2256,1444.8833797351379,811.1166202648621
497,2022-10-02,390,100,3,1714,5142,3951.352136708285,1190.647863291715
498,2023-09-05,161,73,2,2461,4922,3911.3031830878895,1010.6968169121105
499,2022-02-13,439,14,5,3495,17475,11627.774561160602,5847.225438839398
500,2022-01-17,19,100,5,2047,10235,6519.811328141253,3715.1886718587466
501,2022-11-26,127,10,2,3358,6716,5342.631797922188,1373.3682020778124
502,2023-07-23,205,40,5,1261,6305,3858.3362909918856,2446.6637090081144
503,2023-05-12,29,23,4,2866,11464,7511.12255982738,3952.8774401726196
504,2022-01-12,445,99,1,4706,4706,3521.9979458735393,1184.0020541264607
505,2022-11-14,454,55,2,2341,4682,3387.289800199095,1294.7101998009048
506,2023-08-15,207,63,4,1996,7984,5883.426706662528,2100.573293337472
507,2022-08-04,464,71,4,4419,17676,13108.845213924164,4567.1547860758365
508,2022-12-05,280,42,4,3588,14352,10580.708380675755,3771.2916193242454
509,2023-10-23,151,99,3,1743,5229,3495.3158857352137,1733.6841142647863
510,2022-03-22,240,66,2,2543,5086,3368.4580305067993,1717.5419694932007
511,2023-12-28,266,79,2,3876,7752,5315.494530686422,2436.505469313578
512,2023-04-30,182,73,2,1016,2032,1547.4426052776068,484.55739472239316
513,2023-01-09,105,47,1,1334,1334,1050.7307122313844,283.26928776861564
514,2023-12-11,425,81,4,1123,4492,3104.1931025244294,1387.8068974755706
515,2022-07-19,433,52,2,1547,3094,1909.4720857094394,1184.5279142905606
516,2023-06-21,401,18,5,2064,10320,8128.6481707241865,2191.3518292758135
517,2023-04-11,497,79,3,4482,13446,8283.887538470679,5162.112461529321
518,2022-03-30,440,18,1,996,996,629.2946336154484,366.70536638455155
519,2022-09-25,236,24,3,2929,8787,6797.057339934904,1989.9426600650959
520,2023-10-17,173,23,4,2763,11052,7850.188165951287,3201.8118340487126
521,2023-07-25,158,12,5,1042,5210,3493.499018173356,1716.500981826644
522,2023-05-04,172,23,4,1415,5660,4449.789765208716,1210.2102347912842
523,2023-06-22,494,21,2,2301,4602,3645.250080288528,956.7499197114721
524,2022-02-16,458,64,3,3582,10746,7158.475182233689,3587.5248177663107
525,2022-10-15,311,90,5,581,2905,2247.554427664334,657.4455723356659
526,2022-01-16,403,72,3,1679,5037,3705.749965379868,1331.2500346201318
527,2023-12-12,157,94,1,665,665,435.5073525955552,229.49264740444482
528,2023-02-05,258,34,5,2755,13775,10858.647036360868,2916.352963639132
529,2022-03-27,164,2,1,2571,2571,1575.0301377160272,995.9698622839728
530,2022-09-07,147,69,5,1306,6530,4333.232642751228,2196.767357248772
531,2023-01-26,391,31,2,3238,6476,4398.83803819789,2077.1619618021105
532,2022-12-01,154,97,3,831,2493,1840.1596942835931,652.8403057164069
533,2023-09-21,463,68,3,4090,12270,7456.314646833491,4813.685353166509
534,2023-06-03,367,70,4,2034,8136,6329.444974687595,1806.5550253124047
535,2022-05-17,38,87,5,680,3400,2488.1900015694473,911.8099984305527
536,2023-11-19,131,19,5,1816,9080,5947.441461362061,3132.558538637939
537,2023-05-13,358,72,1,1606,1606,1175.0594805577573,430.9405194422427
538,2023-12-28,255,13,5,2089,10445,7388.634068711268,3056.365931288732
539,2023-04-22,208,65,3,2986,8958,5977.2716553333,2980.7283446666997
540,2023-08-17,450,6,5,3090,15450,9358.363093550897,6091.636906449103
541,2022-08-11,95,71,4,2740,10960,7784.012682698484,3175.9873173015158
542,2023-01-07,348,27,4,987,3948,2433.69052408411,1514.3094759158898
543,2023-02-06,327,79,3,1111,3333,2539.8635587858817,793.1364412141183
544,2023-03-19,478,52,3,3920,11760,7264.212334040498,4495.787665959502
545,2023-05-05,171,98,3,3694,11082,7599.457729886131,3482.5422701138687
546,2023-09-07,250,87,5,1897,9485,6515.344749763965,2969.6552502360346
547,2022-09-30,190,48,5,1956,9780,6955.930451100988,2824.0695488990123
548,2023-06-10,199,88,2,2693,5386,3274.1578992380455,2111.8421007619545
549,2022-06-08,484,79,1,3574,3574,2290.0994335002147,1283.9005664997853
550,2022-06-01,221,99,5,1837,9185,5877.483675017124,3307.5163249828756
551,2023-09-12,24,68,2,4922,9844,7085.653346202719,2758.346653797281
552,2022-07-07,244,44,2,2700,5400,3524.726375246212,1875.2736247537882
553,2022-04-08,423,17,4,4997,19988,12569.233855557919,7418.766144442081
554,2022-05-11,324,95,5,3367,16835,10162.794794429063,6672.205205570937
555,2022-06-20,128,38,2,4382,8764,6731.706987277649,2032.2930127223508
556,2022-07-02,93,10,4,2614,10456,8305.301589819092,2150.6984101809085
557,2022-12-30,300,54,1,2636,2636,1952.3597228720716,683.6402771279284
558,2022-02-08,133,91,4,578,2312,1578.0382255736736,733.9617744263264
559,2023-06-11,55,6,1,877,877,547.6007192128279,329.3992807871721
560,2023-05-12,477,6,3,664,1992,1384.4817728356009,607.5182271643991
561,2023-05-31,158,52,3,2220,6660,4605.15253544902,2054.8474645509796
562,2022-12-15,29,15,4,3484,13936,9531.879248268384,4404.120751731616
563,2023-02-01,410,68,3,654,1962,1325.6463252632886,636.3536747367114
564,2023-12-23,211,57,5,1646,8230,5755.656195244718,2474.343804755282
565,2022-06-10,154,56,4,1563,6252,3842.705162826838,2409.294837173162
566,2022-01-16,293,7,2,2716,5432,3300.8032498859066,2131.1967501140934
567,2023-05-08,475,51,5,3339,16695,10230.563387342838,6464.436612657162
568,2023-03-02,222,58,4,1963,7852,5025.277613178528,2826.7223868214724
569,2022-04-18,115,64,1,3970,3970,2602.787782935087,1367.2122170649131
570,2023-03-26,437,26,3,2016,6048,3833.775936627023,2214.224063372977
571,2022-11-07,158,58,3,3550,10650,6926.582599400911,3723.417400599089
572,2022-06-19,259,31,3,4923,14769,9410.32650235222,5358.67349764778
573,2023-06-30,251,66,4,2026,8104,5106.724675168604,2997.2753248313957
574,2023-02-18,122,92,5,4110,20550,13534.158739586363,7015.841260413637
575,2022-09-08,299,13,1,2892,2892,1965.1213050951435,926.8786949048565
576,2022-05-21,263,18,3,1288,3864,2893.5693634390127,970.4306365609873
577,2022-10-01,381,94,5,3048,15240,12056.51622577035,3183.4837742296495
578,2023-02-20,49,75,2,1015,2030,1591.0999159341584,438.9000840658416
579,2023-08-31,377,13,2,3562,7124,4952.510453462137,2171.489546537863
580,2022-02-08,329,24,1,2067,2067,1430.9200597831389,636.0799402168611
581,2022-01-29,297,57,3,1948,5844,3653.3156998547765,2190.6843001452235
582,2023-04-22,362,29,2,1466,2932,2329.02841023998,602.9715897600199
583,2022-11-14,77,56,5,863,4315,3244.964398944879,1070.0356010551209
584,2022-09-02,463,54,5,607,3035,2335.4739341484415,699.5260658515585
585,2023-11-28,438,5,2,3594,7188,4649.433685740472,2538.5663142595276
586,2022-09-29,127,35,3,1122,3366,2289.611084479272,1076.388915520728
587,2023-03-16,197,19,1,4916,4916,3050.5206659369064,1865.4793340630936
588,2022-08-27,221,55,3,1009,3027,2385.768253977632,641.231746022368
589,2023-01-12,483,77,4,1564,6256,4111.229518971813,2144.7704810281866
590,2022-09-23,91,69,2,4365,8730,6278.633045060961,2451.366954939039
591,2022-12-25,411,44,4,803,3212,2024.9861465979411,1187.0138534020589
592,2022-12-06,8,78,2,1468,2936,2233.002195838502,702.9978041614982
593,2023-01-24,32,38,1,1938,1938,1235.0271930314043,702.9728069685957
594,2023-07-31,468,62,3,4021,12063,9190.520781874338,2872.4792181256616
595,2023-11-20,320,22,3,4371,13113,8921.46245824011,4191.53754175989
596,2022-01-03,394,73,2,4000,8000,5724.411226512645,2275.588773487355
597,2023-03-05,269,40,5,2699,13495,8824.943999265673,4670.0560007343265
598,2022-05-22,191,26,4,4854,19416,15077.597535574587,4338.402464425413
599,2023-01-11,349,5,3,4401,13203,9928.308612843355,3274.691387156645
600,2023-11-01,163,93,3,2770,8310,5574.803328091938,2735.196671908062
601,2022-11-20,61,54,2,729,1458,1045.492154964703,412.5078450352969
602,2022-05-26,438,86,5,2986,14930,9343.159538650614,5586.840461349386
603,2022-10-20,264,49,4,649,2596,1640.9172132731885,955.0827867268115
604,2023-10-27,285,3,5,1409,7045,4978.951767407361,2066.0482325926387
605,2023-03-08,95,92,5,4028,20140,14664.331832393891,5475.668167606109
606,2023-12-06,41,38,2,1477,2954,2101.730656471089,852.2693435289111
607,2023-08-08,414,14,5,1134,5670,4036.368669587386,1633.6313304126138
608,2023-02-03,470,47,4,2690,10760,8053.408383222549,2706.5916167774512
609,2022-12-10,149,14,1,4649,4649,3628.4584756137724,1020.5415243862276
610,2022-05-20,204,75,1,3974,3974,2692.462529137851,1281.537470862149
611,2022-07-06,267,73,4,4280,17120,12110.459603658597,5009.540396341403
612,2022-03-02,2,38,2,2365,4730,3682.8006892229496,1047.1993107770504
613,2023-01-15,178,64,3,798,2394,1658.6966207508603,735.3033792491397
614,2023-12-11,425,44,2,3239,6478,4463.534988042157,2014.4650119578428
615,2023-03-16,194,70,4,4225,16900,12730.81886511856,4169.181134881441
616,2022-11-15,482,65,5,3891,19455,15086.578680927445,4368.421319072555
617,2022-10-29,387,25,1,597,597,446.2780668577411,150.72193314225888
618,2022-12-10,336,16,5,3697,18485,11461.159872975673,7023.840127024327
619,2022-01-11,435,15,2,2605,5210,3610.2913751914048,1599.7086248085952
620,2022-03-03,196,98,4,4772,19088,12262.015232724274,6825.984767275726
621,2022-08-14,343,81,1,4022,4022,2668.4746498106765,1353.5253501893235
622,2022-06-02,249,3,4,4918,19672,13647.46732448769,6024.53267551231
623,2023-12-12,498,67,1,1345,1345,866.5912118201575,478.40878817984253
624,2023-07-18,212,37,1,4685,4685,3294.429849504145,1390.5701504958552
625,2023-07-25,153,81,1,4726,4726,3443.6243640069893,1282.3756359930107
626,2023-08-07,158,55,2,4381,8762,6790.371840690505,1971.6281593094945
627,2023-10-22,466,38,4,1552,6208,3987.3495031252914,2220.6504968747086
628,2023-07-29,362,63,3,4348,13044,8636.602051483047,4407.397948516953
629,2022-11-06,139,1,3,4115,12345,8408.921387813434,3936.078612186566
630,2022-08-31,221,71,3,3657,10971,7075.300521952248,3895.6994780477517
631,2023-05-08,273,90,4,2605,10420,6943.97150726023,3476.0284927397697
632,2023-01-01,154,19,5,1493,7465,5797.842326238628,1667.1576737613723
633,2022-11-26,249,52,4,3596,14384,9029.282105657745,5354.717894342255
634,2022-04-17,279,30,1,689,689,474.54841840634674,214.45158159365326
635,2022-08-14,440,55,5,2623,13115,8684.666377479185,4430.333622520815
636,2022-08-06,436,14,1,2918,2918,1795.8333316227875,1122.1666683772125
637,2023-05-21,304,13,1,3398,3398,2104.126773690543,1293.873226309457
638,2022-09-16,276,84,4,2466,9864,7466.811091350677,2397.188908649323
639,2023-06-01,493,90,3,4778,14334,11043.868299573507,3290.131700426493
